OperatorInfo/Title;UsageType/Title;AddressInfo/Title;AddressInfo/AddressLine1;AddressInfo/AddressLine2;AddressInfo/Latitude;AddressInfo/Longitude;NumberOfPoints;Connections/0/ConnectionType/Title;Connections/0/Level/Title;Connections/0/Amps;Connections/0/Voltage;Connections/0/PowerKW
(Unknown Operator);Public;Rio Shopping Mall;Calle Me Falta un Tornillo, 3;;41.6308579;-4.7879481;8;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
(Unknown Operator);Public;Ciudad de Elche Mall;Av. de ľ Alcalde Ramón Pastor, 85;;38.2588771;-0.7132536;15;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
Fenie Energía (Spain);Public - Membership Required;El Mirador Mall;Av. Santa Rita de Casia, 55;;28.031955;-15.403461;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
(Unknown Operator);Public - Notice Required;Parque Corredor Mall;Ctra. Ajalvir Centro Comerci, s/n;;40.4739048;-3.4792606;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.68
(Unknown Operator);Public;Gran Jonquera Mall;Avinguda de Galícia 22-28;;42.402513;2.881046;4;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
(Unknown Operator);(Unknown);Sant Feliu Mall;Ctra. Sansón, 4;;41.3878662;2.0403976;14;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;220;3.68
(Unknown Operator);(Unknown);El Corte Ingles Alcalá de Henares;Av. Juan Carlos I, s/n;;41.4223872;2.2212071;10;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);12;230;2.76
(Unknown Operator);(Unknown);OUTLETUI;Rúa 5;;42.0406748;-8.6604256;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
(Unknown Operator);Public;Aldi Pego;Av. Oliva, 25;;38.84854;-0.11417;4;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
(Unknown Operator);(Unknown);Tres Cantos Mall;Av. de los Labradores, 9;;40.5994148;-3.7092453;4;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
(Unknown Operator);(Unknown);Eroski Berango;Sabino Arana Kalea, 50;;43.3703254;-2.9989661;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);12;230;2.76
(Unknown Operator);(Unknown);FAN Mallorca Shopping;Avenida Cardenal Rossel, s/n;;39.554583;2.7045182;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);(Unknown);Carrefour Talavera de la Reina;Antigua Carretera Nacional V, Km 104;;39.9627453;-4.7960243;4;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Arvesa Zaragoza;Avenida Alcalde Caballero, 50;;41.66995978;-0.860450037;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Public - Pay At Location;Estación de Servicio El Portazgo Zoilo Ríos Zaragoza;Autovía de Logroño Km. 0,300;;41.66034991;-0.925091274;1;CHAdeMO;Level 3:  High (Over 40kW);130;380;50
(Business Owner at Location);Public;IKEA Puerto Venecia Zaragoza;Calle Teatro Malibrán, 30;;41.60743795;-0.891445644;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.6
(Business Owner at Location);Public;Puerto Venecia Zaragoza. The Gallery.;Avenida Isla de Murano, 15;;41.60936322;-0.888012416;6;CEE 7/4 - Schuko - Type F;Level 1 : Low (Under 2kW);10;230;2.3
Fenie Energía (Spain);Public - Membership Required;E.S. Quintanar del Rey;Calle Príncipe, 169;;39.3310724;-1.9283018;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;22
(Unknown Operator);Public - Notice Required;El Aljub Centro Comercial;Carrer Jacarilla, 7;;38.2623698;-0.7206308;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7
(Unknown Operator);(Unknown);Centro Comercial Parque Rioja;Camino de las Tejeras, 2;;42.4517453;-2.4662301;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;400;11
(Unknown Operator);(Unknown);Media Markt Parking;Calle Aracne, 20;;40.4453176;-3.5893732;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;220;3.2
(Unknown Operator);Public - Membership Required;Plus Fresc Supermarket;Av. de Roma, 11;;41.118671;1.2409573;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
(Unknown Operator);Private - For Staff, Visitors or Customers;Santa Úrsula Lidl;Av. Las Palmeras, 2;;28.42755;-16.48819;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.6
(Business Owner at Location);Public - Notice Required;Centro Comercial Aqua;Carrer de Menorca, 19;;39.456555;-0.3458557;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.68
(Business Owner at Location);Private - For Staff, Visitors or Customers;Centro Comercial Augusta;Avenida de Navarra, 180;;41.65930333;-0.920989731;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
(Business Owner at Location);Private - For Staff, Visitors or Customers;Hotel Augusta Spa Resort;Lugar Padriñan, 25, Sanxenxo, Pontevedra.;;42.405119;-8.805938;2;CEE 3 Pin;Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public;Centro Comercial As Cancelas;Avenida do Camiño Francés, 3;;42.88908416;-8.526210724;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public;Mercadona Ribadeo;Av. Ría de Ribadeo;;43.54085529;-7.063518606;5;Mennekes (Type 2);;;400;11
AMB (Àrea metropolitana de Barcelona);Public;AMB Electrolinera;Carrer Salvador Espriu;;41.35208825;2.123923302;1;CHAdeMO;Level 3:  High (Over 40kW);;;50
(Unknown Operator);Public;Parking centro comercial Glorias;Av. Diagonal 208;;41.4050073;2.1925084;14;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
Be Energised;Public - Membership Required;Calle Arcipreste Manuel Gonzalez García, 2;Calle Arcipreste Manuel Gonzalez García, 2;;37.2569244;-6.9496231;1;Europlug 2-Pin (CEE 7/16);Level 2 : Medium (Over 2kW);16;230;3.5
(Unknown Operator);Public;Mercadona Ribadeo;Av. Ría de Ribadeo s/n;;40.463667;-3.74922;5;Mennekes (Type 2);;;400;11
(Business Owner at Location);Privately Owned - Notice Required;Casa Rural Sixto;Calle de las Huertas 7;;42.13086;-3.56947;1;Europlug 2-Pin (CEE 7/16);Level 2 : Medium (Over 2kW);10;240;2.3
(Unknown Operator);(Unknown);Polideportivo de San Ignacio;Arturo Campión 8;;43.280259;-2.961079;2;Unknown;Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public;Gasolinera CEPSA Cambrils;Carretera Montbrió del Camp, Km 2,2;;41.08615668;1.036807406;4;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Business Owner at Location);Private - For Staff, Visitors or Customers;Aparthotel Silver;Carrer de Bretón de los Herreros;la Vila de Gràcia;41.40208346;2.151134027;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);15;240;3.6
Tesla Motors (Worldwide);Public - Membership Required;Parador de Cardona;Castell de Cardona;;41.914318;1.68565;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial el Mirador de Jinamar;Autovia GC-1;;28.032928;-15.403263;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Parador de Nerja;Calle Almunecar;;36.74998;-3.87133;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public;Iglesia S. Joan;Diseminado Cas Ripolls, 2;;39.07896;1.51137;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;6
(Unknown Operator);Public;Plaça de la Reina;Plaça de la Reina, 3;;39.5689847;2.647194;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
Urbener Energía;Public - Membership Required;Plaza Cortés de Aragón;Paseo de la Constitución, 2;;42.5699977;-0.5519073;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);;;3.7
(Unknown Operator);Public;Real Sitio de San Ildefonso;Calle Puertas Nuevas, 1;;40.90162;-4.00838;2;CHAdeMO;Level 3:  High (Over 40kW);125;500;50
;Public - Membership Required;Passeig Marítim;Passeig Marítim, 21;;39.8888748;4.2749461;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
IBIL (Es);Public - Membership Required;Polideportivo Noja;Paseo Marítimo, 1012;;43.49072;-3.53421;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
IBIL (Es);Public - Membership Required;Avenida Santander Centro Noja;Prol. Av. Santander, 2;;43.4806363;-3.5228933;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
(Unknown Operator);Public - Membership Required;Ajuntament de Ferreries;Carrer Villa Pepa, 22;;39.9858403;4.0144391;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
Tesla Motors (Worldwide);Public;Hotel Resort El Montico;Ctra. Burgos Salamanca, KM. 147;;41.5961869;-4.8234921;4;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
(Unknown Operator);Public - Membership Required;Ayuntamiento Gandía;Av. Marqués de Campo, 15;;38.9699959;-0.178879;1;CHAdeMO;Level 3:  High (Over 40kW);110;500;50
(Unknown Operator);Public;Ingenia Servicios Oliva;Carrer de les Monges Clarisses, 1;;38.9172794;-0.1166454;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);55;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial As Termas;Avenida Infanta Elena;;43.036135;-7.568784;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
POD Point (UK);Private - Restricted Access;Idiada Automotive Technology S.a.;P.i Albornarna;;41.267292;1.5316487;3;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;7
Tesla Motors (Worldwide);Public - Membership Required;Real Sociedad Hipica Española Club de Campo;Carr. de Burgos;;40.607861;-3.590686;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial l'Illa Diagonal;Av. Diagonal;;41.389153;2.133131;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial Gran Via de Vigo;Calle Miradoiro;;42.220889;-8.724445;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial el Rosal;Avedidad de la Constitución;;42.555696;-6.603139;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;El Corte Ingles Centro Comercial Pozuelo;El Corte Ingles Centro Comercial Pozuelo;;40.462721;-3.806132;4;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Crowne Plaza Barcelona;Avda Rius I Taulet 1-3;;41.372697;2.154707;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Parque de Monfragüe;Hospedería Parque de Monfragüe;;39.780628;-6.01631;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Mirador de Llerena;Calle Aurora;;38.238637;-6.014423;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Conventual Sierra de Gata;Camino del Convento;;40.216723;-6.801861;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Valle del Ambroz;Plaza del Hospital;;40.272757;-5.85582;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Centro Comercial Anecblau;Avda Canal Olímpic;;41.281867;1.986067;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Conventual de Alcántara;Carretera Poblado Iberdrola;;39.720461;-6.879159;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Apartamentos Turisiticos Embalse de Orellana;Cerro de la Herrería;;38.994926;-5.526454;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Puente de Alconetar;Plaza Constitucion;;39.713497;-6.549133;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Valle del Jerte;Calle Ramon Cepeda;;40.223586;-5.747544;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospedería Hurdes Reales;Carretera Factoria;;40.425736;-6.143434;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Gran Hotel Miramar Malaga;Paseo Reding;;36.720791;-4.408227;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Silken Al-Andalus Palace;Avenida de la Palmera;;37.354207;-5.980283;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Termes Montbrio;Ctra T-310 Km10.5;;41.118069;1.004942;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Manzanares Supercharger;KM 173 Autovia de Andalucía Manzanares;;39.006311;-3.383035;4;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Public - Membership Required;Granada Supercharger;Moraleda de Zafayona;;37.181746;-3.928561;10;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Vilalba;Calle Valeriano Valdesuso;;43.297999;-7.682793;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Centro Comercial Portal de la Marina;Avda. Costa Blanca;;38.817446;0.021121;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Cangas de Onis;Monasterio de San Pedro de Villanueva;;43.365785;-5.150729;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Bahía Cadiz;Av. Las Cortes de Cádiz;;36.520278;-6.2769444;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Kempinski Bahía Estepona;Ctra de Cadiz;;36.436419;-5.10791;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Centro Comercial Puerto Venecia;Travesia de los Jardines Reales;;41.607358;-0.887926;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Cerdanya Ecoresort - Hotel Muntanya & Spa;Carrer del Puig;;42.378538;1.738293;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
(Business Owner at Location);Private - For Staff, Visitors or Customers;Parking los Sitios;Calle Segismundo Moret;;41.648544;-0.878338;6;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Le Meridien Barcelona;Carrer Pintor Fortuny;;41.383742;2.170866;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Masqi, the Energy House;Camino la Mallaeta;;38.720341;-0.638254;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Corias;Monasterio de San Juan Bautista de Corias;;43.195577;-6.543535;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Benicarlo;Avinguda del Papa Luna;;40.41207;0.42781;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Limpias;Calle Fuente del Amor;;43.358353;-3.422443;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;9
Tesla Motors (Worldwide);Public - Membership Required;Sant Cugat Supercharger;15-17 Cami de Can Camps;;41.498096;2.072692;12;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Public - Membership Required;El Corte Ingles Costa Mijas;CN-340;;36.548481;-4.632161;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Nabia;Carretera Santuario de Chilla;;40.180326;-5.287387;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Restaurante Baratze - Camping Urrobi;Ctra. Pamplona - Valcarlos;;42.97314;-1.352134;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Healthouse Las Dunas Hotel and Spa;Healthouse Las Dunas Hotel and Spa;;36.428306;-5.143801;1;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel O Camiño;Hotel O Camiño;;42.426223;-6.98854;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;El Corte Ingles C.C. León;El Corte Ingles C.C. León;;42.59107;-5.568884;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Los Naranjos Campo de Golf;Los Naranjos Campo de Golf;;36.509707;-4.979749;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Las Colinas Golf & Country Club;Las Colinas Golf & Country Club;;37.930176;-0.805553;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel el Cruce;Hotel el Cruce;;39.006986;-3.383824;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Hotel Palacio Torre de Ruesga;Barrio de la Barcena;La Cavada-Ramales de la Victoria;43.2788904;-3.5262735;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Tordesillas Supercharger;KM 147 Ctra. Burgos Salamanca;;41.515993;-4.943107;8;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Casa Rural Apartamentos Jesuskoa;Barrio Oikia;;43.281083;-2.227904;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Ibis Budget Madrid Alcorcon Móstoles;Travesía de Móstoles;;40.334283;-3.853993;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Dolce Sitges;Avda Cami de Miralpeix;;41.229466;1.772909;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Fairplay Hotel Golf & Spa Resort;Calle la Torre;;36.334902;-5.818848;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;17
Tesla Motors (Worldwide);Public - Membership Required;Parador el Saler;Avenida de los Pinares;;39.320359;-0.302475;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
(Unknown Operator);Public;N-332;N-332;Lo Pagán;37.82372171;-0.809198865;9;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel World Resort;Carretera Nacional N-340;;36.57684;-4.583589;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Puerto Banus;Av Ramon Areces;;36.490589;-4.951873;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
